client_id,process_step,Variation,time_diff_seconds
4122934,4,Control,32.0
4123026,4,Test,46.0
4123242,4,Control,200.0
4123326,4,Test,138.0
4123542,4,Control,38.0
4123651,4,Control,19.0
4123816,4,Control,24.0
4124205,4,Test,132.0
4124913,4,Control,80.0
4124935,4,Control,77.0
4125085,4,Test,34.0
4125670,4,Test,38.0
4126206,4,Test,161.0
4126756,4,Control,21.0
4126924,4,Control,36.0
4127282,4,Test,229.0
4127597,4,Test,243.00000000000003
4128771,4,Test,61.00000000000001
4129281,4,Test,47.0
4129506,4,Control,59.00000000000001
4129537,4,Test,108.0
4129973,4,Test,84.0
4130166,4,Test,20.0
4130172,4,Test,62.00000000000001
4130347,4,Control,71.0
4130407,4,Control,38.0
4130408,4,Test,191.0
4131648,4,Control,131.0
4132062,4,Control,24.0
4132450,4,Test,138.0
4132556,4,Test,0.0
4133405,4,Control,77.0
4133463,4,Test,66.0
4133509,4,Control,325.0
4134661,4,Test,23.0
4134674,4,Control,30.000000000000004
4134775,4,Test,26.0
4135771,4,Test,23.0
4136161,4,Control,0.0
4136269,4,Control,299.0
4137311,4,Control,139.0
4137437,4,Test,32.0
4137479,4,Control,66.0
4137856,4,Test,55.0
4137918,4,Test,36.0
4137955,4,Control,0.0
4138511,4,Control,90.0
4138774,4,Test,26.0
4138843,4,Control,54.0
4139086,4,Test,79.0
4139496,4,Test,18.0
4139600,4,Test,92.0
4139977,4,Test,88.0
4140276,4,Control,95.0
4140751,4,Test,17.0
4141484,4,Control,19.0
4141660,4,Test,201.0
4141937,4,Control,70.0
4142015,4,Test,37.0
4142051,4,Test,50.0
4142199,4,Test,60.00000000000001
4142389,4,Control,151.0
4142763,4,Test,43.0
4143163,4,Test,19.0
4143292,4,Control,164.0
4143462,4,Control,77.0
4143564,4,Control,49.0
4144091,4,Test,22.0
4146433,4,Test,25.0
4147030,4,Test,73.0
4147280,4,Control,49.0
4147935,4,Test,218.0
4147941,4,Control,44.0
4148066,4,Test,56.0
4148488,4,Test,42.0
4148564,4,Test,71.0
4148568,4,Test,52.0
4149505,4,Test,35.0
4149721,4,Control,132.0
4150418,4,Control,0.0
4150493,4,Control,20.0
4150996,4,Test,49.0
4152139,4,Test,22.0
4152464,4,Test,0.0
4152488,4,Control,291.0
4152738,4,Control,152.0
4152899,4,Test,35.0
4153919,4,Test,27.0
4153931,4,Control,62.00000000000001
4154215,4,Test,0.0
4155073,4,Test,31.000000000000004
4155300,4,Control,95.0
4155983,4,Control,48.0
4155989,4,Control,22.0
4156023,4,Control,80.0
4156324,4,Control,51.0
4156608,4,Test,135.0
4157945,4,Control,60.00000000000001
4158404,4,Control,55.0
4158625,4,Test,147.0
4159174,4,Control,97.0
4159288,4,Test,99.0
4159523,4,Control,143.0
4159731,4,Control,50.0
4160074,4,Test,15.000000000000002
4160315,4,Control,235.00000000000003
4160742,4,Test,31.000000000000004
4160955,4,Control,0.0
4161643,4,Test,199.0
4162111,4,Test,150.0
4162465,4,Test,178.0
4162600,4,Control,39.0
4163260,4,Control,137.0
4163739,4,Test,30.000000000000004
4163891,4,Test,159.0
4164346,4,Control,88.0
4164359,4,Control,170.0
4165094,4,Control,61.00000000000001
4165138,4,Control,30.000000000000004
4165370,4,Control,29.000000000000004
4165514,4,Control,147.0
4165591,4,Test,183.0
4166100,4,Control,103.0
4166734,4,Control,187.0
4166825,4,Test,159.0
4166929,4,Test,43.0
4167002,4,Test,56.0
4167905,4,Control,76.0
4168408,4,Test,40.0
4169017,4,Test,55.0
4169758,4,Test,48.0
4170203,4,Control,34.0
4170232,4,Control,47.0
4170491,4,Control,61.00000000000001
4170615,4,Control,16.0
4171396,4,Control,51.0
4172424,4,Control,133.0
4172856,4,Control,0.0
4172892,4,Test,51.0
4172990,4,Test,58.00000000000001
4173631,4,Test,0.0
4173645,4,Test,19.0
4173840,4,Control,171.0
4174109,4,Control,41.0
4174312,4,Test,19.0
4174659,4,Test,15.000000000000002
4174660,4,Control,120.00000000000001
4174800,4,Control,298.0
4174906,4,Control,37.0
4175085,4,Control,85.0
4175200,4,Test,15.000000000000002
4176656,4,Test,28.0
4177113,4,Test,64.0
4177659,4,Control,56.0
4177680,4,Control,0.0
4177888,4,Control,96.0
4177979,4,Control,97.0
4178665,4,Control,44.0
4179100,4,Test,73.0
4179192,4,Test,49.0
4179251,4,Control,121.0
4179288,4,Control,279.0
4179364,4,Control,24.0
4179430,4,Test,84.0
4179527,4,Test,28.0
4180058,4,Test,20.0
4180417,4,Test,0.0
4180738,4,Control,207.0
4181418,4,Test,0.0
4181923,4,Test,230.0
4182475,4,Test,194.0
4183199,4,Test,56.0
4183213,4,Control,0.0
4184757,4,Test,151.0
4184831,4,Test,62.00000000000001
4184834,4,Test,48.0
4184921,4,Control,185.0
4185078,4,Test,180.0
4185089,4,Test,48.0
4185812,4,Control,169.0
4187030,4,Control,34.0
4188215,4,Control,63.00000000000001
4188605,4,Test,32.0
4189075,4,Test,48.0
4189157,4,Test,64.0
4189206,4,Control,39.0
4189284,4,Control,30.000000000000004
4189492,4,Control,73.0
4190314,4,Control,0.0
4190386,4,Test,127.0
4190442,4,Control,55.0
4190539,4,Control,64.0
4190859,4,Test,184.0
4191064,4,Control,123.00000000000001
4192635,4,Test,143.0
4192940,4,Control,45.0
4193650,4,Control,57.0
4195484,4,Control,65.0
4195653,4,Control,48.0
4195684,4,Test,61.00000000000001
4195754,4,Test,25.0
4196018,4,Test,106.0
4197208,4,Control,230.00000000000003
4198518,4,Control,93.0
4198709,4,Test,55.0
4198745,4,Test,29.000000000000004
4199359,4,Test,23.0
4199402,4,Control,89.0
4199701,4,Test,110.0
4200640,4,Test,26.0
4201118,4,Control,109.0
4201434,4,Control,106.0
4202044,4,Control,106.0
4202376,4,Control,20.0
4202730,4,Test,61.00000000000001
4203023,4,Test,76.0
4203251,4,Test,55.0
4204215,4,Test,17.0
4204378,4,Control,165.0
4204704,4,Control,55.0
4204839,4,Control,22.0
4205704,4,Test,76.0
4206785,4,Control,153.0
4207164,4,Test,0.0
4207484,4,Test,42.0
4208202,4,Control,111.0
4208340,4,Test,282.0
4208578,4,Test,296.0
4209132,4,Test,44.0
4209639,4,Test,24.0
4210011,4,Test,23.0
4210170,4,Control,77.0
4210290,4,Control,152.0
4210824,4,Test,26.0
4211028,4,Control,116.00000000000001
4211128,4,Test,50.0
4211505,4,Control,86.0
4212950,4,Test,86.0
4213081,4,Test,95.0
4213460,4,Test,33.0
4213595,4,Test,57.0
4213724,4,Control,67.0
4213745,4,Control,130.0
4213972,4,Test,94.0
4214427,4,Test,169.0
4214438,4,Control,138.0
4214633,4,Test,0.0
4214732,4,Test,34.0
4214906,4,Test,41.0
4215470,4,Test,166.0
4215519,4,Test,0.0
4216032,4,Test,34.0
4216331,4,Test,56.0
4216690,4,Test,167.0
4216855,4,Test,20.0
4217056,4,Control,236.0
4217274,4,Test,18.0
4217313,4,Test,56.0
4218088,4,Control,16.0
4218167,4,Test,170.0
4218860,4,Control,90.0
4219095,4,Test,116.00000000000001
4219119,4,Control,36.0
4219127,4,Control,46.0
4219157,4,Test,45.0
4219223,4,Control,31.000000000000004
4219703,4,Test,24.0
4219831,4,Control,158.0
4220347,4,Test,21.0
4220565,4,Test,32.0
4220737,4,Control,16.0
4221630,4,Test,95.0
4222945,4,Control,70.0
4223136,4,Test,21.0
4223520,4,Control,73.0
4223910,4,Control,131.0
4224360,4,Control,79.0
4224754,4,Test,104.0
4224761,4,Test,60.00000000000001
4224816,4,Control,0.0
4224941,4,Control,51.0
4225078,4,Control,23.0
4225354,4,Control,220.0
4226005,4,Test,180.0
4226690,4,Test,29.000000000000004
4227154,4,Control,70.0
4227250,4,Test,40.0
4227359,4,Test,105.0
4227725,4,Control,57.0
4227946,4,Test,229.00000000000003
4228011,4,Control,137.0
4228267,4,Test,48.0
4228381,4,Test,119.00000000000001
4228858,4,Control,0.0
4229407,4,Control,201.0
4229616,4,Test,45.0
4229623,4,Test,98.0
4230200,4,Test,26.0
4230237,4,Test,197.0
4230567,4,Test,0.0
4230687,4,Test,106.0
4230817,4,Control,83.0
4230904,4,Test,19.0
4230949,4,Test,33.0
4231428,4,Control,17.0
4231488,4,Test,191.0
4231775,4,Test,101.0
4231887,4,Control,66.0
4231894,4,Control,47.0
4231989,4,Test,212.0
4233560,4,Test,203.0
4233950,4,Control,250.00000000000003
4234272,4,Test,18.0
4234389,4,Test,178.0
4234977,4,Control,68.0
4235118,4,Control,66.0
4236139,4,Control,41.0
4236434,4,Control,47.0
4236442,4,Control,75.0
4236961,4,Test,56.0
4237084,4,Control,23.0
4237467,4,Control,81.0
4237578,4,Control,109.0
4237903,4,Test,17.0
4237982,4,Control,35.0
4238007,4,Test,73.0
4238081,4,Control,92.0
4238188,4,Test,18.0
4238196,4,Control,30.000000000000004
4238252,4,Control,0.0
4238512,4,Test,60.00000000000001
4238536,4,Control,69.0
4239236,4,Control,142.0
4239411,4,Control,0.0
4239436,4,Control,120.00000000000001
4239711,4,Control,29.000000000000004
4239835,4,Test,16.0
4240194,4,Test,83.0
4240271,4,Test,69.0
4240438,4,Test,25.0
4240648,4,Test,115.0
4242027,4,Test,25.0
4242250,4,Test,16.0
4242273,4,Test,247.00000000000003
4242638,4,Control,34.0
4242754,4,Control,26.0
4242907,4,Control,124.00000000000001
4243285,4,Control,130.0
4243421,4,Control,69.0
4243424,4,Test,52.0
4243487,4,Test,43.0
4243629,4,Test,24.0
4243856,4,Control,56.0
4244035,4,Test,45.0
4244266,4,Control,58.00000000000001
4244298,4,Test,46.0
4244348,4,Test,39.0
4244465,4,Control,215.0
4244794,4,Test,28.0
4245543,4,Control,208.0
4245790,4,Control,61.00000000000001
4245868,4,Test,27.0
4246419,4,Control,72.0
4246602,4,Test,245.0
4246765,4,Test,21.0
4246898,4,Control,64.0
4246942,4,Test,86.0
4247153,4,Control,44.0
4248171,4,Control,90.0
4248517,4,Control,54.0
4249172,4,Test,19.0
4249316,4,Control,147.0
4249361,4,Test,22.0
4249501,4,Control,203.0
4249545,4,Test,35.0
4249720,4,Control,27.0
4250012,4,Test,41.0
4250110,4,Control,164.0
4250169,4,Control,90.0
4250658,4,Test,263.0
4251068,4,Control,67.0
4251309,4,Test,69.0
4251567,4,Test,106.0
4251627,4,Control,191.0
4251910,4,Test,117.0
4251934,4,Control,55.0
4252147,4,Test,72.0
4252494,4,Control,167.0
4252852,4,Control,129.0
4252909,4,Control,0.0
4252952,4,Test,169.0
4253435,4,Test,84.0
4253645,4,Test,25.0
4253810,4,Control,62.00000000000001
4253896,4,Control,28.0
4254085,4,Test,58.00000000000001
4254249,4,Test,15.000000000000002
4255008,4,Test,34.0
4255527,4,Test,218.0
4255823,4,Control,145.0
4256150,4,Test,32.0
4256337,4,Test,30.000000000000004
4256611,4,Test,32.0
4256779,4,Control,58.00000000000001
4257130,4,Control,57.0
4257759,4,Control,42.0
4258192,4,Test,48.0
4258976,4,Test,42.0
4259193,4,Control,0.0
4259212,4,Control,38.0
4259292,4,Control,0.0
4259386,4,Test,63.00000000000001
4259789,4,Test,53.0
4260057,4,Test,14.0
4260858,4,Control,59.00000000000001
4260890,4,Control,239.00000000000003
4261135,4,Control,110.0
4261163,4,Test,51.0
4261790,4,Test,16.0
4262217,4,Test,30.000000000000004
4262392,4,Control,101.0
4262414,4,Control,54.0
4262740,4,Test,18.0
4263114,4,Control,105.0
4263272,4,Control,36.0
4263526,4,Control,30.000000000000004
4263918,4,Test,100.0
4264084,4,Test,16.0
4264468,4,Test,111.0
4264493,4,Control,69.0
4264988,4,Test,144.0
4265401,4,Test,142.0
4265479,4,Control,56.0
4265827,4,Test,20.0
4265960,4,Test,132.0
4266004,4,Test,59.00000000000001
4266619,4,Test,75.0
4266634,4,Control,19.0
4266877,4,Control,72.0
4267119,4,Control,327.0
4267206,4,Control,93.0
4267473,4,Control,15.000000000000002
4267969,4,Control,223.0
4268219,4,Control,0.0
4268281,4,Test,31.000000000000004
4268741,4,Test,109.0
4269715,4,Test,19.0
4270488,4,Test,65.0
4270889,4,Test,51.0
4271815,4,Test,137.0
4271845,4,Control,67.0
4272509,4,Test,87.0
4273312,4,Control,232.00000000000003
4273386,4,Control,156.0
4273676,4,Control,120.0
4275148,4,Test,47.0
4275169,4,Test,155.0
4275305,4,Control,46.0
4275501,4,Test,27.0
4275564,4,Test,57.0
4276245,4,Test,66.0
4276315,4,Test,34.0
4276350,4,Test,72.0
4276469,4,Test,25.0
4276759,4,Test,44.0
4276832,4,Test,36.0
4277536,4,Test,0.0
4278502,4,Test,122.00000000000001
4278525,4,Test,67.0
4278574,4,Test,127.00000000000001
4278992,4,Test,24.0
4279133,4,Test,108.0
4279215,4,Test,33.0
4279620,4,Test,41.0
4280453,4,Control,86.0
4280794,4,Test,232.00000000000003
4281351,4,Test,100.0
4283025,4,Test,40.0
4283146,4,Test,23.0
4283717,4,Test,207.0
4284267,4,Control,105.0
4284358,4,Control,75.0
4284669,4,Test,18.0
4284960,4,Test,22.0
4285041,4,Control,29.000000000000004
4285382,4,Control,44.0
4285424,4,Control,28.0
4285520,4,Control,14.0
4285861,4,Test,22.0
4285905,4,Test,50.0
4285909,4,Test,93.0
4286204,4,Control,115.0
4286400,4,Control,57.0
4286767,4,Control,64.0
4286902,4,Test,165.0
4287216,4,Test,105.0
4287871,4,Test,30.000000000000004
4287877,4,Control,281.0
4287944,4,Control,46.0
4287977,4,Test,29.000000000000004
4288601,4,Test,0.0
4288616,4,Test,111.0
4289440,4,Control,91.0
4290007,4,Test,159.0
4291659,4,Control,70.0
4292144,4,Test,26.0
4292181,4,Control,20.0
4292321,4,Test,151.0
4292744,4,Test,38.0
4292879,4,Test,48.0
4293163,4,Test,91.0
4293448,4,Control,25.0
4293449,4,Test,26.0
4293909,4,Control,43.0
4295057,4,Test,90.0
4295146,4,Test,104.0
4295629,4,Test,71.0
4295778,4,Test,90.0
4296061,4,Control,245.00000000000003
4296422,4,Test,54.0
4296623,4,Control,0.0
4296833,4,Test,196.0
4296854,4,Control,75.0
4297243,4,Test,29.000000000000004
4297476,4,Test,114.0
4297664,4,Control,48.0
4298159,4,Control,48.0
4298296,4,Test,94.0
4298977,4,Control,55.0
4299021,4,Test,29.000000000000004
4299753,4,Test,23.0
4300142,4,Control,67.0
4301480,4,Control,155.0
4301516,4,Test,57.0
4301708,4,Test,48.0
4301998,4,Test,44.0
4302031,4,Control,0.0
4302393,4,Control,65.0
4302941,4,Control,64.0
4303270,4,Control,21.0
4303434,4,Test,78.0
4303663,4,Test,21.0
4303935,4,Control,213.0
4303984,4,Test,23.0
4304082,4,Test,51.0
4304356,4,Control,65.0
4304366,4,Control,83.0
4304665,4,Control,186.0
4304862,4,Control,87.0
4305565,4,Control,62.00000000000001
4305620,4,Test,48.0
4305708,4,Test,25.0
4305727,4,Control,35.0
4305948,4,Control,29.000000000000004
4306172,4,Control,135.0
4306390,4,Test,98.0
4307607,4,Test,123.0
4307622,4,Test,21.0
4307797,4,Control,102.0
4308109,4,Control,60.00000000000001
4308154,4,Control,43.0
4308315,4,Control,96.0
4308319,4,Test,24.0
4308408,4,Control,38.0
4308598,4,Control,92.0
4308718,4,Control,69.0
4308897,4,Control,18.0
4309097,4,Control,17.0
4309105,4,Control,18.0
4309632,4,Test,57.0
4310302,4,Test,51.0
4310544,4,Test,227.0
4310884,4,Test,28.0
4311764,4,Control,173.0
4311818,4,Control,36.0
4312267,4,Control,88.0
4312279,4,Test,23.0
4312553,4,Test,106.0
4312589,4,Test,22.0
4312637,4,Test,24.0
4312899,4,Test,60.00000000000001
4313134,4,Test,103.00000000000001
4313319,4,Control,221.0
4313487,4,Control,158.0
4313597,4,Control,29.000000000000004
4313622,4,Test,17.0
4313749,4,Test,32.0
4314111,4,Test,112.0
4314548,4,Control,165.0
4314775,4,Control,0.0
4314788,4,Control,20.0
4315157,4,Test,28.0
4315438,4,Test,42.0
4315990,4,Test,89.0
4316035,4,Test,52.0
4316236,4,Control,65.0
4316285,4,Test,85.0
4316328,4,Test,203.0
4316349,4,Test,16.0
4316529,4,Test,36.0
4317076,4,Control,57.0
4317374,4,Control,52.0
4317393,4,Test,38.0
4317446,4,Control,33.0
4317522,4,Control,193.0
4317880,4,Control,143.0
4317999,4,Test,59.00000000000001
4318106,4,Test,174.0
4318140,4,Control,83.0
4318210,4,Test,60.00000000000001
4318672,4,Test,96.0
4318832,4,Test,28.0
4318855,4,Control,0.0
4318876,4,Test,63.00000000000001
4319168,4,Test,108.0
4319222,4,Control,189.0
4319828,4,Test,66.0
4320138,4,Control,0.0
4320154,4,Test,80.0
4320516,4,Control,50.0
4320662,4,Control,265.0
4320842,4,Test,152.0
4321297,4,Control,206.0
4321387,4,Test,38.0
4322010,4,Control,138.0
4322431,4,Control,15.000000000000002
4323886,4,Control,40.0
4324676,4,Control,35.0
4324850,4,Test,24.0
4324988,4,Control,67.0
4325077,4,Test,88.0
4325419,4,Test,38.0
4325547,4,Control,61.00000000000001
4325863,4,Test,85.0
4325889,4,Test,265.0
4326386,4,Control,60.00000000000001
4326478,4,Control,83.0
4327140,4,Control,93.0
4327419,4,Control,80.0
4327573,4,Control,199.0
4328457,4,Test,88.0
4328918,4,Test,25.0
4328965,4,Test,80.0
4329260,4,Test,58.00000000000001
4329407,4,Control,111.0
4329795,4,Test,313.0
4330733,4,Control,35.0
4330745,4,Control,62.00000000000001
4330881,4,Test,117.0
4332234,4,Control,49.0
4332246,4,Control,143.0
4332425,4,Test,184.0
4332483,4,Control,293.0
4332527,4,Test,28.0
4332924,4,Test,61.0
4333248,4,Test,137.0
4333518,4,Control,18.0
4333686,4,Control,88.0
4333742,4,Test,23.0
4333852,4,Test,89.0
4334171,4,Test,113.0
4334336,4,Test,47.0
4335004,4,Control,231.00000000000003
4335091,4,Control,58.00000000000001
4335230,4,Test,18.0
4335350,4,Test,27.0
4335743,4,Test,33.0
4336714,4,Test,139.0
4336716,4,Test,44.0
4336858,4,Test,20.0
4337123,4,Test,37.0
4337125,4,Test,16.0
4337238,4,Test,19.0
4337357,4,Control,199.0
4337587,4,Control,37.0
4337769,4,Control,60.00000000000001
4337771,4,Test,48.0
4337844,4,Test,57.0
4339026,4,Test,45.0
4339110,4,Test,254.00000000000003
4339537,4,Test,0.0
4339704,4,Control,22.0
4340493,4,Test,52.0
4340724,4,Test,25.0
4341256,4,Control,144.0
4341675,4,Test,17.0
4341826,4,Control,187.0
4342700,4,Control,86.0
4342899,4,Test,39.0
4342935,4,Test,186.0
4343302,4,Test,179.0
4343495,4,Test,17.0
4343607,4,Control,58.00000000000001
4343885,4,Control,179.0
4344020,4,Test,39.0
4344122,4,Test,64.0
4344684,4,Test,87.0
4344699,4,Control,15.000000000000002
4345279,4,Test,122.00000000000001
4345309,4,Test,200.0
4345628,4,Test,17.0
4345698,4,Control,136.0
4345896,4,Test,188.0
4346273,4,Test,163.0
4346422,4,Test,18.0
4346589,4,Control,72.0
4346799,4,Test,120.0
4347928,4,Control,0.0
4347990,4,Control,241.00000000000003
4348620,4,Test,48.0
4348721,4,Test,35.0
4348722,4,Test,49.0
4349159,4,Control,112.0
4349341,4,Control,317.0
4350047,4,Control,79.0
4350100,4,Test,19.0
4350140,4,Control,73.0
4350221,4,Test,29.000000000000004
4350594,4,Test,108.0
4350732,4,Test,29.000000000000004
4350833,4,Control,23.0
4350933,4,Test,129.0
4351236,4,Test,0.0
4351510,4,Test,164.0
4351664,4,Test,22.0
4351997,4,Control,0.0
4352933,4,Test,93.0
4352988,4,Control,83.0
4353065,4,Test,79.0
4353254,4,Test,29.000000000000004
4353285,4,Test,41.0
4353338,4,Test,0.0
4353847,4,Control,153.0
4354247,4,Test,45.0
4354914,4,Test,274.0
4355025,4,Test,125.00000000000001
4355856,4,Test,64.0
4355873,4,Control,23.0
4355879,4,Test,318.0
4355941,4,Test,107.0
4356706,4,Test,311.0
4356801,4,Test,19.0
4357231,4,Test,46.0
4357442,4,Control,59.00000000000001
4357479,4,Control,37.0
4357540,4,Test,24.0
4358124,4,Control,0.0
4359043,4,Test,50.0
4359068,4,Control,35.0
4359323,4,Test,214.0
4360034,4,Test,29.000000000000004
4360541,4,Test,28.0
4360757,4,Test,34.0
4360774,4,Control,0.0
4361016,4,Control,82.0
4361106,4,Test,43.0
4361167,4,Control,122.00000000000001
4361996,4,Test,74.0
4362459,4,Test,283.0
4363087,4,Test,39.0
4363111,4,Control,47.0
4363136,4,Test,22.0
4363631,4,Control,26.0
4364113,4,Control,299.0
4364398,4,Control,64.0
4364417,4,Test,129.0
4364429,4,Control,138.0
4364845,4,Control,124.0
4364897,4,Control,27.0
4364957,4,Control,68.0
4365422,4,Test,177.0
4365679,4,Test,50.0
4365891,4,Control,16.0
4365929,4,Control,29.000000000000004
4366013,4,Test,33.0
4366198,4,Test,47.0
4366496,4,Test,56.0
4366790,4,Test,17.0
4366957,4,Control,121.00000000000001
4367007,4,Control,267.0
4367208,4,Test,25.0
4367344,4,Control,197.0
4367799,4,Control,152.0
4368053,4,Test,98.0
4368150,4,Test,221.0
4368765,4,Test,26.0
4369390,4,Test,36.0
4369879,4,Control,27.0
4370238,4,Control,72.0
4370671,4,Test,27.0
4370785,4,Control,66.0
4370933,4,Control,100.0
4371220,4,Test,111.0
4371396,4,Test,18.0
4371606,4,Control,177.0
4372327,4,Control,151.0
4372656,4,Test,19.0
4373373,4,Test,17.0
4373465,4,Test,104.0
4373559,4,Test,23.0
4373565,4,Test,85.0
4373883,4,Test,127.00000000000001
4374056,4,Test,47.0
4374192,4,Test,33.0
4374598,4,Control,0.0
4375103,4,Control,63.00000000000001
4376143,4,Test,100.0
4376165,4,Test,87.0
4376203,4,Control,32.0
4376392,4,Control,251.0
4376856,4,Test,282.0
4377222,4,Test,206.0
4377273,4,Test,17.0
4377780,4,Test,68.0
4377893,4,Test,307.0
4377932,4,Control,0.0
4378428,4,Control,244.0
4378882,4,Control,74.0
4378886,4,Control,172.0
4379554,4,Control,46.0
4379730,4,Test,53.0
4380529,4,Control,40.0
4380776,4,Control,64.0
4381369,4,Control,147.0
4381389,4,Test,69.0
4381662,4,Test,20.0
4381694,4,Test,23.0
4382058,4,Test,26.0
4382344,4,Test,44.0
4382388,4,Control,143.0
4382504,4,Test,314.0
4382517,4,Control,114.0
4382767,4,Test,16.0
4382877,4,Test,181.0
4382897,4,Test,46.0
4383952,4,Control,43.0
4384098,4,Control,86.0
4384422,4,Control,96.0
4384472,4,Control,209.0
4384504,4,Test,69.0
4384921,4,Test,34.0
4384973,4,Test,45.0
4385079,4,Control,31.000000000000004
4385232,4,Control,56.0
4385285,4,Test,54.0
4385537,4,Test,43.0
4385567,4,Control,254.00000000000003
4385599,4,Test,43.0
4385896,4,Control,128.0
4386094,4,Test,32.0
4386445,4,Control,205.0
4386726,4,Test,53.0
4388424,4,Control,84.0
4388792,4,Test,302.0
4389026,4,Test,112.0
4389156,4,Test,30.000000000000004
4389198,4,Test,25.0
4389711,4,Control,126.00000000000001
4389814,4,Test,18.0
4390764,4,Test,60.00000000000001
4390971,4,Test,187.0
4391098,4,Control,118.00000000000001
4391277,4,Test,78.0
4392849,4,Control,171.0
4393716,4,Control,95.0
4393977,4,Control,68.0
4394027,4,Control,66.0
4394565,4,Control,160.0
4394686,4,Test,40.0
4394696,4,Test,80.0
4394876,4,Control,56.0
4394984,4,Control,46.0
4395024,4,Control,99.0
4395425,4,Control,167.0
4395578,4,Control,300.0
4395855,4,Test,12.0
4396066,4,Test,144.0
4396168,4,Test,85.0
4396200,4,Test,281.0
4396402,4,Control,106.0
4396444,4,Control,55.0
4396526,4,Control,74.0
4396676,4,Control,73.0
4397575,4,Control,242.00000000000003
4397578,4,Test,32.0
4398041,4,Test,164.0
4398956,4,Test,145.0
4399072,4,Test,205.0
4399094,4,Test,103.0
4399507,4,Control,93.00000000000001
4399643,4,Test,55.0
4399785,4,Test,235.00000000000003
4400106,4,Test,83.0
4400573,4,Test,154.0
4400863,4,Test,317.0
4400964,4,Test,23.0
4401076,4,Control,69.0
4401101,4,Test,21.0
4401157,4,Test,55.0
4401660,4,Control,48.0
4401713,4,Test,91.0
4402012,4,Test,17.0
4402030,4,Test,40.0
4402639,4,Test,99.0
4402736,4,Test,237.00000000000003
4404877,4,Test,58.00000000000001
4404939,4,Control,121.00000000000001
4405304,4,Control,133.0
4405328,4,Control,111.0
4405518,4,Control,87.0
4405562,4,Control,40.0
4406423,4,Control,0.0
4406701,4,Control,164.0
4406730,4,Control,39.0
4406929,4,Test,27.0
4407044,4,Test,28.0
4407250,4,Test,156.0
4407486,4,Control,19.0
4408117,4,Test,17.0
4408287,4,Test,172.0
4408578,4,Test,193.0
4409014,4,Test,22.0
4409389,4,Test,44.0
4409593,4,Test,36.0
4409692,4,Test,18.0
4409752,4,Test,39.0
4409810,4,Control,37.0
4410485,4,Test,42.0
4410902,4,Control,63.00000000000001
4411132,4,Test,97.0
4411554,4,Control,310.0
4411825,4,Test,22.0
4411900,4,Test,187.0
4412023,4,Test,35.0
4412028,4,Test,29.000000000000004
4412599,4,Control,52.0
4412635,4,Test,115.0
4412923,4,Test,25.0
4413135,4,Test,28.0
4413573,4,Control,0.0
4413901,4,Control,49.0
4414112,4,Control,177.00000000000003
4414176,4,Test,19.0
4414216,4,Control,79.0
4414863,4,Control,50.0
4414915,4,Test,0.0
4415346,4,Control,208.0
4415404,4,Control,198.0
4415445,4,Control,52.0
4415801,4,Test,0.0
4416226,4,Control,42.0
4416570,4,Test,21.0
4417192,4,Test,27.0
4417332,4,Test,247.00000000000003
4417464,4,Test,105.0
4417681,4,Control,17.0
4418079,4,Test,136.0
4418447,4,Test,28.0
4419177,4,Control,38.0
4419732,4,Control,181.0
4419768,4,Test,88.0
4420194,4,Test,87.0
4421155,4,Test,16.0
4421346,4,Test,19.0
4421378,4,Control,123.00000000000001
4422146,4,Control,94.0
4422352,4,Test,16.0
4423162,4,Control,53.0
4423720,4,Test,20.0
4424366,4,Test,58.00000000000001
4424908,4,Test,20.0
4425409,4,Test,38.0
4426751,4,Test,22.0
4426831,4,Test,38.0
4427256,4,Test,41.0
4427477,4,Test,40.0
4428013,4,Test,34.0
4428440,4,Control,104.0
4428660,4,Test,30.000000000000004
4428832,4,Test,43.0
4429076,4,Control,63.00000000000001
4429250,4,Test,16.0
4429332,4,Test,67.0
4429356,4,Test,244.00000000000003
4429669,4,Test,29.000000000000004
4430346,4,Test,35.0
4430436,4,Control,41.0
4430662,4,Test,325.0
4430714,4,Test,98.0
4430895,4,Control,99.0
4431185,4,Control,37.0
4431508,4,Control,69.0
4431741,4,Test,72.0
4431912,4,Test,193.0
4432653,4,Test,248.00000000000003
4432738,4,Control,105.0
4432848,4,Test,117.0
4433730,4,Test,41.0
4434024,4,Test,46.0
4434126,4,Test,76.0
4434158,4,Control,23.0
4434306,4,Control,69.0
4434894,4,Test,18.0
4434930,4,Control,186.0
4435242,4,Control,0.0
4435264,4,Control,32.0
4435683,4,Control,60.00000000000001
4436099,4,Control,62.00000000000001
4436159,4,Test,237.0
4437808,4,Control,86.0
4438314,4,Control,297.0
4438679,4,Test,38.0
4438713,4,Control,187.0
4439304,4,Test,33.0
4439782,4,Test,14.0
4440197,4,Test,0.0
4440552,4,Test,278.0
4440789,4,Test,244.00000000000003
4441240,4,Control,23.0
4442018,4,Control,25.0
4442274,4,Test,40.0
4442392,4,Control,110.0
4442593,4,Control,315.0
4442607,4,Control,31.000000000000004
4442699,4,Control,160.0
4442884,4,Control,158.0
4443580,4,Control,39.0
4443918,4,Test,41.0
4443998,4,Test,173.0
4444070,4,Test,22.0
4444161,4,Test,16.0
4444191,4,Test,17.0
4444202,4,Test,68.0
4444409,4,Control,260.0
4444417,4,Test,37.0
